"Matrix","Nrow","Ncol","IBRDepth","IBRSpkSep","IBRLisSep"
"0011101001110011101111111",5,5,3,FALSE,TRUE
"0011101001110011111011110",5,5,3,FALSE,TRUE
"0011101001110011111011111",5,5,3,FALSE,TRUE
"0011101001110011111111111",5,5,3,FALSE,TRUE
"0011101001110101101011010",5,5,3,FALSE,FALSE
"0011101001110101101011011",5,5,5,FALSE,FALSE
"0011101001110101101011100",5,5,4,FALSE,FALSE
"0011101001110101101011101",5,5,5,FALSE,FALSE
"0011101001110101101011110",5,5,5,FALSE,FALSE
"0011101001110101101011111",5,5,5,FALSE,FALSE
"0011101001110101101111011",5,5,5,FALSE,FALSE
"0011101001110101101111100",5,5,3,FALSE,FALSE
"0011101001110101101111101",5,5,5,FALSE,FALSE
"0011101001110101101111110",5,5,5,FALSE,FALSE
"0011101001110101101111111",5,5,5,FALSE,FALSE
"0011101001110101110011100",5,5,4,FALSE,FALSE
"0011101001110101110011101",5,5,3,FALSE,FALSE
"0011101001110101110011110",5,5,3,FALSE,FALSE
"0011101001110101110011111",5,5,3,FALSE,FALSE
"0011101001110101110111101",5,5,5,FALSE,FALSE
"0011101001110101110111110",5,5,5,FALSE,FALSE
"0011101001110101110111111",5,5,5,FALSE,FALSE
"0011101001110101111011110",5,5,5,FALSE,FALSE
"0011101001110101111011111",5,5,5,FALSE,FALSE
"0011101001110101111111111",5,5,5,FALSE,FALSE
"0011101001110111101111011",5,5,3,FALSE,FALSE
"0011101001110111101111100",5,5,5,FALSE,FALSE
"0011101001110111101111101",5,5,3,FALSE,FALSE
"0011101001110111101111110",5,5,3,FALSE,FALSE
"0011101001110111101111111",5,5,3,FALSE,FALSE
"0011101001110111110011100",5,5,5,FALSE,FALSE
"0011101001110111110011101",5,5,5,FALSE,FALSE
"0011101001110111110011110",5,5,5,FALSE,FALSE
"0011101001110111110011111",5,5,5,FALSE,FALSE
"0011101001110111110111101",5,5,3,FALSE,FALSE
"0011101001110111110111110",5,5,3,FALSE,FALSE
"0011101001110111110111111",5,5,3,FALSE,FALSE
"0011101001110111111011110",5,5,3,FALSE,FALSE
"0011101001110111111011111",5,5,3,FALSE,FALSE
"0011101001110111111111111",5,5,3,FALSE,TRUE
"0011101001111101111011110",5,5,3,FALSE,FALSE
"0011101001111101111011111",5,5,3,FALSE,FALSE
"0011101001111101111111111",5,5,3,FALSE,TRUE
"0011101001111111111111111",5,5,3,FALSE,FALSE
"0011101010010101000110010",5,5,4,TRUE,FALSE
"0011101010010101010110110",5,5,6,FALSE,FALSE
"0011101010010101100111010",5,5,5,FALSE,FALSE
"0011101010010101110111110",5,5,3,FALSE,FALSE
"0011101010010111000110010",5,5,4,FALSE,TRUE
"0011101010010111010110110",5,5,5,FALSE,FALSE
"0011101010010111100111010",5,5,4,FALSE,FALSE
"0011101010010111110111110",5,5,4,FALSE,FALSE
"0011101010011001000110010",5,5,7,TRUE,TRUE
"0011101010011001010110110",5,5,7,TRUE,TRUE
"0011101010011001100111010",5,5,6,TRUE,TRUE
"0011101010011001110111110",5,5,4,TRUE,FALSE
"0011101010011010111010000",5,5,4,FALSE,FALSE
"0011101010011010111010001",5,5,3,FALSE,FALSE
"0011101010011010111010010",5,5,4,TRUE,FALSE
"0011101010011010111010011",5,5,5,FALSE,FALSE
"0011101010011010111010100",5,5,3,FALSE,FALSE
"0011101010011010111010101",5,5,4,FALSE,FALSE
"0011101010011010111010110",5,5,4,FALSE,FALSE
"0011101010011010111010111",5,5,4,FALSE,FALSE
"0011101010011010111011000",5,5,4,TRUE,FALSE
"0011101010011010111011001",5,5,5,FALSE,FALSE
"0011101010011010111011010",5,5,4,FALSE,FALSE
"0011101010011010111011011",5,5,4,FALSE,FALSE
"0011101010011010111011100",5,5,4,FALSE,FALSE
"0011101010011010111011101",5,5,4,FALSE,FALSE
"0011101010011010111011110",5,5,4,FALSE,FALSE
"0011101010011010111011111",5,5,4,FALSE,FALSE
"0011101010011011000110010",5,5,4,FALSE,FALSE
"0011101010011011010110110",5,5,4,FALSE,FALSE
"0011101010011011100111010",5,5,3,FALSE,FALSE
"0011101010011011110111110",5,5,3,FALSE,FALSE
"0011101010011101000110010",5,5,4,FALSE,FALSE
"0011101010011101010110110",5,5,5,FALSE,TRUE
"0011101010011101100111010",5,5,5,FALSE,FALSE
"0011101010011101110111110",5,5,4,FALSE,FALSE
"0011101010011111000110010",5,5,4,FALSE,TRUE
"0011101010011111010110110",5,5,5,FALSE,TRUE
"0011101010011111100111010",5,5,5,FALSE,TRUE
"0011101010011111110111110",5,5,3,FALSE,FALSE
"0011101010100001000110010",5,5,4,TRUE,TRUE
"0011101010100001010110110",5,5,4,FALSE,FALSE
"0011101010100001100111010",5,5,4,FALSE,TRUE
"0011101010100001110111110",5,5,3,FALSE,TRUE
"0011101010100011000110010",5,5,4,TRUE,FALSE
"0011101010100011001010010",5,5,4,FALSE,FALSE
"0011101010100011001010011",5,5,4,FALSE,TRUE
"0011101010100011001010100",5,5,5,TRUE,TRUE
"0011101010100011001010101",5,5,4,FALSE,FALSE
"0011101010100011001010110",5,5,4,FALSE,FALSE
"0011101010100011001010111",5,5,4,FALSE,TRUE
"0011101010100011001011000",5,5,7,TRUE,TRUE
"0011101010100011001011001",5,5,4,FALSE,TRUE
"0011101010100011001011010",5,5,4,FALSE,TRUE
"0011101010100011001011011",5,5,4,FALSE,TRUE
"0011101010100011001011100",5,5,4,FALSE,FALSE
"0011101010100011001011101",5,5,4,FALSE,TRUE
"0011101010100011001011110",5,5,4,FALSE,TRUE
"0011101010100011001011111",5,5,4,FALSE,TRUE
"0011101010100011010110110",5,5,3,FALSE,FALSE
"0011101010100011100111010",5,5,3,FALSE,TRUE
"0011101010100011110111110",5,5,3,FALSE,TRUE
"0011101010100101010110110",5,5,4,TRUE,FALSE
"0011101010100101100111010",5,5,5,TRUE,TRUE
"0011101010100101110111110",5,5,5,FALSE,FALSE
"0011101010100111010110110",5,5,5,FALSE,FALSE
"0011101010100111100111010",5,5,5,FALSE,FALSE
"0011101010100111110111110",5,5,5,FALSE,FALSE
"0011101010101001010110110",5,5,3,FALSE,FALSE
"0011101010101001100111010",5,5,3,FALSE,FALSE
"0011101010101001110111110",5,5,3,FALSE,TRUE
"0011101010101011010110110",5,5,6,FALSE,FALSE
"0011101010101011011010110",5,5,4,FALSE,FALSE
"0011101010101011011010111",5,5,5,FALSE,TRUE
"0011101010101011011011000",5,5,4,TRUE,FALSE
"0011101010101011011011001",5,5,5,FALSE,FALSE
"0011101010101011011011010",5,5,5,FALSE,FALSE
"0011101010101011011011011",5,5,5,FALSE,TRUE
"0011101010101011011011100",5,5,4,FALSE,FALSE
"0011101010101011011011101",5,5,5,FALSE,TRUE
"0011101010101011011011110",5,5,5,FALSE,TRUE
"0011101010101011011011111",5,5,5,FALSE,TRUE
"0011101010101011100111010",5,5,5,FALSE,FALSE
"0011101010101011110111110",5,5,4,FALSE,TRUE
"0011101010101101100111010",5,5,5,FALSE,TRUE
"0011101010101101110111110",5,5,5,FALSE,FALSE
"0011101010101111100111010",5,5,5,FALSE,TRUE
"0011101010101111110111110",5,5,3,FALSE,FALSE
"0011101010110001100111010",5,5,5,TRUE,TRUE
"0011101010110001110111110",5,5,5,FALSE,FALSE
"0011101010110011100111010",5,5,5,FALSE,FALSE
"0011101010110011101011010",5,5,4,FALSE,FALSE
"0011101010110011101011011",5,5,5,FALSE,TRUE
"0011101010110011101011100",5,5,5,FALSE,TRUE
"0011101010110011101011101",5,5,5,FALSE,TRUE
"0011101010110011101011110",5,5,5,FALSE,TRUE
"0011101010110011101011111",5,5,5,FALSE,TRUE
"0011101010110011110111110",5,5,5,FALSE,FALSE
"0011101010110101110111110",5,5,3,FALSE,TRUE
"0011101010110111110111110",5,5,3,FALSE,FALSE
"0011101010111001110111110",5,5,5,FALSE,FALSE
"0011101010111011110111110",5,5,3,FALSE,FALSE
"0011101010111011111011110",5,5,3,FALSE,FALSE
"0011101010111011111011111",5,5,3,FALSE,FALSE
"0011101011010110101110000",5,5,3,TRUE,FALSE
"0011101011010110101110001",5,5,3,FALSE,FALSE
"0011101011010110101110011",5,5,3,TRUE,FALSE
"0011101011010110101110100",5,5,4,FALSE,FALSE
"0011101011010110101110101",5,5,4,TRUE,FALSE
"0011101011010110101110111",5,5,4,TRUE,FALSE
"0011101011010110101111000",5,5,4,FALSE,FALSE
"0011101011010110101111001",5,5,4,FALSE,FALSE
"0011101011010110101111011",5,5,4,TRUE,FALSE
"0011101011010110101111100",5,5,4,FALSE,FALSE
"0011101011010110101111101",5,5,4,TRUE,FALSE
"0011101011010110101111111",5,5,4,TRUE,FALSE
"0011101011010110110010000",5,5,3,FALSE,FALSE
"0011101011010110110010001",5,5,3,FALSE,FALSE
"0011101011010110110010011",5,5,4,FALSE,FALSE
"0011101011010110110010100",5,5,7,FALSE,FALSE
"0011101011010110110010101",5,5,3,FALSE,FALSE
"0011101011010110110010111",5,5,3,FALSE,FALSE
"0011101011010110110011000",5,5,4,FALSE,FALSE
"0011101011010110110011001",5,5,3,FALSE,FALSE
"0011101011010110110011011",5,5,3,FALSE,FALSE
"0011101011010110110011100",5,5,3,FALSE,FALSE
"0011101011010110110011101",5,5,3,FALSE,FALSE
"0011101011010110110011111",5,5,3,FALSE,FALSE
"0011101011010110110110000",5,5,4,FALSE,FALSE
"0011101011010110110110001",5,5,4,FALSE,FALSE
"0011101011010110110110010",5,5,4,FALSE,FALSE
"0011101011010110110110011",5,5,4,TRUE,FALSE
"0011101011010110110110100",5,5,6,FALSE,FALSE
"0011101011010110110110101",5,5,6,FALSE,FALSE
"0011101011010110110110110",5,5,6,TRUE,FALSE
"0011101011010110110110111",5,5,4,FALSE,FALSE
"0011101011010110110111000",5,5,4,FALSE,FALSE
"0011101011010110110111001",5,5,4,TRUE,FALSE
"0011101011010110110111010",5,5,4,FALSE,FALSE
"0011101011010110110111011",5,5,4,FALSE,FALSE
"0011101011010110110111100",5,5,6,TRUE,FALSE
"0011101011010110110111101",5,5,4,FALSE,FALSE
"0011101011010110110111110",5,5,4,FALSE,FALSE
"0011101011010110110111111",5,5,4,FALSE,FALSE
"0011101011010110111110000",5,5,5,FALSE,FALSE
"0011101011010110111110001",5,5,5,FALSE,FALSE
"0011101011010110111110011",5,5,5,FALSE,FALSE
"0011101011010110111110100",5,5,4,FALSE,FALSE
"0011101011010110111110101",5,5,5,FALSE,FALSE
"0011101011010110111110111",5,5,5,FALSE,FALSE
"0011101011010110111111000",5,5,4,FALSE,FALSE
"0011101011010110111111001",5,5,5,FALSE,FALSE
"0011101011010110111111011",5,5,5,FALSE,FALSE
"0011101011010110111111100",5,5,4,FALSE,FALSE
"0011101011010110111111101",5,5,5,FALSE,FALSE
"0011101011010110111111111",5,5,5,FALSE,FALSE
"0011101011010111000010000",5,5,3,TRUE,FALSE
"0011101011010111000010001",5,5,3,TRUE,FALSE
"0011101011010111000010011",5,5,4,FALSE,FALSE
"0011101011010111000010100",5,5,4,FALSE,FALSE
"0011101011010111000010101",5,5,3,TRUE,FALSE
"0011101011010111000010111",5,5,5,FALSE,FALSE
"0011101011010111000011000",5,5,4,FALSE,FALSE
"0011101011010111000011001",5,5,5,TRUE,FALSE
"0011101011010111000011011",5,5,5,FALSE,FALSE
"0011101011010111000011100",5,5,4,FALSE,FALSE
"0011101011010111000011101",5,5,5,FALSE,FALSE
"0011101011010111000011111",5,5,5,FALSE,FALSE
"0011101011010111000110001",5,5,3,FALSE,FALSE
"0011101011010111000110010",5,5,3,TRUE,FALSE
"0011101011010111000110011",5,5,4,FALSE,FALSE
"0011101011010111000110100",5,5,4,TRUE,FALSE
"0011101011010111000110101",5,5,3,FALSE,FALSE
"0011101011010111000110110",5,5,3,FALSE,FALSE
"0011101011010111000110111",5,5,5,FALSE,FALSE
"0011101011010111000111000",5,5,4,TRUE,FALSE
"0011101011010111000111001",5,5,5,FALSE,FALSE
"0011101011010111000111010",5,5,3,FALSE,FALSE
"0011101011010111000111011",5,5,5,FALSE,FALSE
"0011101011010111000111100",5,5,4,FALSE,FALSE
"0011101011010111000111101",5,5,5,FALSE,FALSE
"0011101011010111000111110",5,5,5,FALSE,FALSE
"0011101011010111000111111",5,5,5,FALSE,FALSE
"0011101011010111001110011",5,5,3,TRUE,FALSE
"0011101011010111001110100",5,5,4,FALSE,FALSE
"0011101011010111001110101",5,5,6,TRUE,FALSE
"0011101011010111001110111",5,5,5,FALSE,FALSE
"0011101011010111001111000",5,5,4,FALSE,FALSE
"0011101011010111001111001",5,5,4,TRUE,FALSE
"0011101011010111001111011",5,5,5,FALSE,FALSE
"0011101011010111001111100",5,5,7,FALSE,FALSE
"0011101011010111001111101",5,5,5,FALSE,FALSE
"0011101011010111001111111",5,5,5,FALSE,FALSE
"0011101011010111010010100",5,5,4,FALSE,FALSE
"0011101011010111010010101",5,5,4,FALSE,FALSE
"0011101011010111010010111",5,5,4,FALSE,FALSE
"0011101011010111010011000",5,5,3,FALSE,FALSE
"0011101011010111010011001",5,5,6,FALSE,FALSE
"0011101011010111010011011",5,5,4,FALSE,FALSE
"0011101011010111010011100",5,5,5,FALSE,TRUE
"0011101011010111010011101",5,5,4,FALSE,FALSE
"0011101011010111010011111",5,5,4,FALSE,FALSE
"0011101011010111010110101",5,5,4,FALSE,FALSE
"0011101011010111010110110",5,5,4,TRUE,FALSE
"0011101011010111010110111",5,5,5,FALSE,FALSE
"0011101011010111010111000",5,5,4,FALSE,FALSE
"0011101011010111010111001",5,5,6,FALSE,FALSE
"0011101011010111010111010",5,5,6,TRUE,FALSE
"0011101011010111010111011",5,5,5,FALSE,FALSE
"0011101011010111010111100",5,5,5,TRUE,FALSE
"0011101011010111010111101",5,5,5,FALSE,FALSE
"0011101011010111010111110",5,5,5,FALSE,FALSE
"0011101011010111010111111",5,5,5,FALSE,FALSE
"0011101011010111011110111",5,5,4,TRUE,FALSE
"0011101011010111011111000",5,5,4,FALSE,FALSE
"0011101011010111011111001",5,5,5,FALSE,FALSE
"0011101011010111011111011",5,5,4,TRUE,FALSE
"0011101011010111011111100",5,5,4,FALSE,FALSE
"0011101011010111011111101",5,5,4,TRUE,FALSE
"0011101011010111011111111",5,5,5,FALSE,FALSE
"0011101011010111100011000",5,5,4,FALSE,FALSE
"0011101011010111100011001",5,5,4,FALSE,FALSE
"0011101011010111100011011",5,5,4,FALSE,FALSE
"0011101011010111100011100",5,5,4,FALSE,FALSE
"0011101011010111100011101",5,5,4,FALSE,FALSE
"0011101011010111100011111",5,5,4,FALSE,FALSE
"0011101011010111100111001",5,5,4,TRUE,FALSE
"0011101011010111100111010",5,5,4,FALSE,FALSE
"0011101011010111100111011",5,5,5,FALSE,FALSE
"0011101011010111100111100",5,5,6,TRUE,FALSE
"0011101011010111100111101",5,5,5,FALSE,FALSE
"0011101011010111100111110",5,5,5,FALSE,FALSE
"0011101011010111100111111",5,5,5,FALSE,FALSE
"0011101011010111101111011",5,5,4,TRUE,FALSE
"0011101011010111101111100",5,5,4,FALSE,FALSE
"0011101011010111101111101",5,5,4,TRUE,FALSE
"0011101011010111101111111",5,5,5,FALSE,FALSE
"0011101011010111110011100",5,5,5,FALSE,FALSE
"0011101011010111110011101",5,5,4,FALSE,FALSE
"0011101011010111110011111",5,5,4,FALSE,FALSE
"0011101011010111110111101",5,5,4,TRUE,FALSE
"0011101011010111110111110",5,5,4,TRUE,FALSE
"0011101011010111110111111",5,5,5,FALSE,FALSE
"0011101011010111111111111",5,5,4,TRUE,FALSE
"0011101011011000110010000",5,5,3,FALSE,FALSE
"0011101011011000110010001",5,5,3,FALSE,FALSE
"0011101011011000110010011",5,5,4,FALSE,FALSE
"0011101011011000110010100",5,5,4,FALSE,FALSE
"0011101011011000110010101",5,5,3,FALSE,FALSE
"0011101011011000110010111",5,5,3,FALSE,FALSE
"0011101011011000110011000",5,5,4,FALSE,FALSE
"0011101011011000110011001",5,5,3,FALSE,FALSE
"0011101011011000110011011",5,5,3,FALSE,FALSE
"0011101011011000110011100",5,5,3,FALSE,FALSE
"0011101011011000110011101",5,5,3,FALSE,FALSE
"0011101011011000110011111",5,5,3,FALSE,FALSE
"0011101011011000110110000",5,5,4,FALSE,FALSE
"0011101011011000110110001",5,5,3,FALSE,FALSE
"0011101011011000110110010",5,5,3,FALSE,FALSE
"0011101011011000110110011",5,5,4,FALSE,FALSE
"0011101011011000110110100",5,5,4,TRUE,FALSE
"0011101011011000110110101",5,5,4,FALSE,FALSE
"0011101011011000110110110",5,5,5,FALSE,FALSE
"0011101011011000110110111",5,5,4,FALSE,FALSE
"0011101011011000110111000",5,5,4,TRUE,FALSE
"0011101011011000110111001",5,5,4,FALSE,FALSE
"0011101011011000110111010",5,5,5,FALSE,FALSE
"0011101011011000110111011",5,5,4,FALSE,FALSE
"0011101011011000110111100",5,5,4,FALSE,FALSE
"0011101011011000110111101",5,5,4,FALSE,FALSE
"0011101011011000110111110",5,5,4,FALSE,FALSE
"0011101011011000110111111",5,5,4,FALSE,FALSE
"0011101011011000111110000",5,5,3,FALSE,FALSE
"0011101011011000111110001",5,5,3,FALSE,FALSE
"0011101011011000111110011",5,5,4,FALSE,FALSE
"0011101011011000111110100",5,5,5,FALSE,FALSE
"0011101011011000111110101",5,5,5,FALSE,FALSE
"0011101011011000111110111",5,5,3,FALSE,FALSE
"0011101011011000111111000",5,5,5,FALSE,FALSE
"0011101011011000111111001",5,5,5,FALSE,FALSE
"0011101011011000111111011",5,5,3,FALSE,FALSE
"0011101011011000111111100",5,5,3,FALSE,FALSE
"0011101011011000111111101",5,5,3,FALSE,FALSE
"0011101011011000111111111",5,5,3,FALSE,FALSE
"0011101011011001000010000",5,5,3,FALSE,FALSE
"0011101011011001000010001",5,5,3,FALSE,FALSE
"0011101011011001000010011",5,5,3,FALSE,FALSE
"0011101011011001000010100",5,5,4,FALSE,FALSE
"0011101011011001000010101",5,5,4,FALSE,FALSE
"0011101011011001000010111",5,5,3,FALSE,FALSE
"0011101011011001000011000",5,5,4,FALSE,FALSE
"0011101011011001000011001",5,5,4,FALSE,FALSE
"0011101011011001000011011",5,5,3,FALSE,FALSE
"0011101011011001000011100",5,5,3,FALSE,FALSE
"0011101011011001000011101",5,5,3,FALSE,FALSE
"0011101011011001000011111",5,5,3,FALSE,FALSE
"0011101011011001000110001",5,5,3,FALSE,FALSE
"0011101011011001000110010",5,5,5,FALSE,FALSE
"0011101011011001000110011",5,5,3,FALSE,FALSE
"0011101011011001000110100",5,5,4,FALSE,FALSE
"0011101011011001000110101",5,5,3,FALSE,FALSE
"0011101011011001000110110",5,5,3,FALSE,FALSE
"0011101011011001000110111",5,5,3,FALSE,FALSE
"0011101011011001000111000",5,5,4,FALSE,FALSE
"0011101011011001000111001",5,5,3,FALSE,FALSE
"0011101011011001000111010",5,5,3,FALSE,FALSE
"0011101011011001000111011",5,5,3,FALSE,FALSE
"0011101011011001000111100",5,5,3,FALSE,FALSE
"0011101011011001000111101",5,5,3,FALSE,FALSE
"0011101011011001000111110",5,5,3,FALSE,FALSE
"0011101011011001000111111",5,5,3,FALSE,FALSE
"0011101011011001001110011",5,5,4,FALSE,FALSE
"0011101011011001001110100",5,5,7,FALSE,FALSE
"0011101011011001001110101",5,5,4,FALSE,FALSE
"0011101011011001001110111",5,5,4,FALSE,FALSE
"0011101011011001001111000",5,5,7,FALSE,FALSE
"0011101011011001001111001",5,5,4,FALSE,FALSE
"0011101011011001001111011",5,5,4,FALSE,FALSE
"0011101011011001001111100",5,5,4,FALSE,FALSE
"0011101011011001001111101",5,5,4,FALSE,FALSE
"0011101011011001001111111",5,5,4,FALSE,FALSE
"0011101011011001010010100",5,5,4,FALSE,FALSE
"0011101011011001010010101",5,5,4,TRUE,FALSE
"0011101011011001010010111",5,5,5,FALSE,FALSE
"0011101011011001010011000",5,5,3,FALSE,FALSE
"0011101011011001010011001",5,5,4,TRUE,FALSE
"0011101011011001010011011",5,5,5,FALSE,FALSE
"0011101011011001010011100",5,5,5,FALSE,FALSE
"0011101011011001010011101",5,5,5,FALSE,FALSE
"0011101011011001010011111",5,5,5,FALSE,FALSE
"0011101011011001010110101",5,5,3,FALSE,FALSE
"0011101011011001010110110",5,5,4,FALSE,FALSE
"0011101011011001010110111",5,5,5,FALSE,FALSE
"0011101011011001010111000",5,5,4,TRUE,FALSE
"0011101011011001010111001",5,5,3,FALSE,FALSE
"0011101011011001010111010",5,5,4,FALSE,FALSE
"0011101011011001010111011",5,5,5,FALSE,FALSE
"0011101011011001010111100",5,5,3,FALSE,FALSE
"0011101011011001010111101",5,5,5,FALSE,FALSE
"0011101011011001010111110",5,5,5,FALSE,FALSE
"0011101011011001010111111",5,5,5,FALSE,FALSE
"0011101011011001011110111",5,5,3,FALSE,FALSE
"0011101011011001011111000",5,5,5,FALSE,FALSE
"0011101011011001011111001",5,5,5,FALSE,FALSE
"0011101011011001011111011",5,5,3,FALSE,FALSE
"0011101011011001011111100",5,5,3,FALSE,FALSE
"0011101011011001011111101",5,5,3,FALSE,FALSE
"0011101011011001011111111",5,5,3,FALSE,FALSE
"0011101011011001100011000",5,5,4,FALSE,FALSE
"0011101011011001100011001",5,5,4,TRUE,FALSE
"0011101011011001100011011",5,5,5,FALSE,FALSE
"0011101011011001100011100",5,5,5,FALSE,FALSE
"0011101011011001100011101",5,5,5,FALSE,FALSE
"0011101011011001100011111",5,5,5,FALSE,FALSE
"0011101011011001100111001",5,5,3,FALSE,FALSE
"0011101011011001100111010",5,5,4,FALSE,FALSE
"0011101011011001100111011",5,5,5,FALSE,FALSE
"0011101011011001100111100",5,5,3,FALSE,FALSE
"0011101011011001100111101",5,5,5,FALSE,FALSE
"0011101011011001100111110",5,5,5,FALSE,FALSE
"0011101011011001100111111",5,5,5,FALSE,FALSE
"0011101011011001101111011",5,5,3,FALSE,FALSE
"0011101011011001101111100",5,5,3,FALSE,FALSE
"0011101011011001101111101",5,5,3,FALSE,FALSE
"0011101011011001101111111",5,5,3,FALSE,FALSE
"0011101011011001110011100",5,5,3,FALSE,FALSE
"0011101011011001110011101",5,5,3,FALSE,FALSE
"0011101011011001110011111",5,5,3,FALSE,FALSE
"0011101011011001110111101",5,5,3,FALSE,FALSE
"0011101011011001110111110",5,5,3,FALSE,FALSE
"0011101011011001110111111",5,5,3,FALSE,FALSE
"0011101011011001111111111",5,5,3,FALSE,FALSE
"0011101011011010110110000",5,5,4,FALSE,FALSE
"0011101011011010110110001",5,5,4,FALSE,FALSE
"0011101011011010110110010",5,5,6,FALSE,FALSE
"0011101011011010110110011",5,5,6,FALSE,FALSE
"0011101011011010110110100",5,5,4,FALSE,FALSE
"0011101011011010110110101",5,5,4,TRUE,FALSE
"0011101011011010110110110",5,5,6,TRUE,FALSE
"0011101011011010110110111",5,5,4,FALSE,FALSE
"0011101011011010110111000",5,5,4,FALSE,FALSE
"0011101011011010110111001",5,5,4,TRUE,FALSE
"0011101011011010110111010",5,5,6,TRUE,FALSE
"0011101011011010110111011",5,5,4,FALSE,FALSE
"0011101011011010110111100",5,5,4,FALSE,FALSE
"0011101011011010110111101",5,5,4,FALSE,FALSE
"0011101011011010110111110",5,5,4,FALSE,FALSE
"0011101011011010110111111",5,5,4,FALSE,FALSE
"0011101011011010111010000",5,5,2,FALSE,FALSE
"0011101011011010111010001",5,5,5,FALSE,FALSE
"0011101011011010111010010",5,5,5,FALSE,FALSE
"0011101011011010111010011",5,5,6,TRUE,TRUE
"0011101011011010111010100",5,5,5,FALSE,FALSE
"0011101011011010111010101",5,5,6,TRUE,TRUE
"0011101011011010111010110",5,5,6,TRUE,TRUE
"0011101011011010111010111",5,5,3,FALSE,FALSE
"0011101011011010111011000",5,5,5,FALSE,FALSE
"0011101011011010111011001",5,5,6,TRUE,TRUE
"0011101011011010111011010",5,5,6,TRUE,TRUE
"0011101011011010111011011",5,5,3,FALSE,FALSE
"0011101011011010111011100",5,5,6,TRUE,TRUE
"0011101011011010111011101",5,5,3,FALSE,FALSE
"0011101011011010111011110",5,5,3,FALSE,FALSE
"0011101011011010111011111",5,5,3,FALSE,FALSE
"0011101011011010111110000",5,5,5,FALSE,FALSE
"0011101011011010111110001",5,5,3,FALSE,FALSE
"0011101011011010111110010",5,5,5,FALSE,TRUE
"0011101011011010111110011",5,5,5,FALSE,TRUE
"0011101011011010111110100",5,5,5,FALSE,TRUE
"0011101011011010111110101",5,5,5,FALSE,TRUE
"0011101011011010111110110",5,5,4,FALSE,FALSE
"0011101011011010111110111",5,5,5,FALSE,FALSE
"0011101011011010111111000",5,5,5,FALSE,TRUE
"0011101011011010111111001",5,5,5,FALSE,TRUE
"0011101011011010111111010",5,5,4,FALSE,FALSE
"0011101011011010111111011",5,5,5,FALSE,FALSE
"0011101011011010111111100",5,5,4,FALSE,FALSE
"0011101011011010111111101",5,5,5,FALSE,FALSE
"0011101011011010111111110",5,5,5,FALSE,FALSE
"0011101011011010111111111",5,5,5,FALSE,FALSE
"0011101011011011000010000",5,5,3,FALSE,FALSE
"0011101011011011000010001",5,5,3,FALSE,FALSE
"0011101011011011000010010",5,5,6,TRUE,TRUE
"0011101011011011000010011",5,5,6,TRUE,TRUE
"0011101011011011000010100",5,5,6,TRUE,TRUE
"0011101011011011000010101",5,5,6,TRUE,TRUE
"0011101011011011000010110",5,5,5,FALSE,FALSE
"0011101011011011000010111",5,5,5,FALSE,FALSE
"0011101011011011000011000",5,5,6,TRUE,TRUE
"0011101011011011000011001",5,5,6,TRUE,TRUE
"0011101011011011000011010",5,5,5,FALSE,FALSE
"0011101011011011000011011",5,5,5,FALSE,FALSE
"0011101011011011000011100",5,5,5,FALSE,FALSE
"0011101011011011000011101",5,5,5,FALSE,FALSE
"0011101011011011000011110",5,5,5,FALSE,FALSE
"0011101011011011000011111",5,5,5,FALSE,FALSE
"0011101011011011000110001",5,5,3,FALSE,FALSE
"0011101011011011000110010",5,5,7,TRUE,TRUE
"0011101011011011000110011",5,5,5,FALSE,TRUE
"0011101011011011000110100",5,5,7,TRUE,TRUE
"0011101011011011000110101",5,5,5,FALSE,TRUE
"0011101011011011000110110",5,5,4,FALSE,FALSE
"0011101011011011000110111",5,5,3,FALSE,FALSE
"0011101011011011000111000",5,5,7,TRUE,TRUE
"0011101011011011000111001",5,5,5,FALSE,TRUE
"0011101011011011000111010",5,5,4,FALSE,FALSE
"0011101011011011000111011",5,5,3,FALSE,FALSE
"0011101011011011000111100",5,5,4,FALSE,FALSE
"0011101011011011000111101",5,5,3,FALSE,FALSE
"0011101011011011000111110",5,5,3,FALSE,FALSE
"0011101011011011000111111",5,5,3,FALSE,FALSE
"0011101011011011001010010",5,5,6,FALSE,FALSE
"0011101011011011001010011",5,5,5,FALSE,TRUE
"0011101011011011001010100",5,5,4,TRUE,FALSE
"0011101011011011001010101",5,5,4,FALSE,FALSE
"0011101011011011001010110",5,5,5,FALSE,FALSE
"0011101011011011001010111",5,5,5,FALSE,TRUE
"0011101011011011001011000",5,5,4,TRUE,FALSE
"0011101011011011001011001",5,5,4,FALSE,FALSE
"0011101011011011001011010",5,5,5,FALSE,FALSE
"0011101011011011001011011",5,5,5,FALSE,TRUE
"0011101011011011001011100",5,5,5,FALSE,FALSE
"0011101011011011001011101",5,5,5,FALSE,TRUE
"0011101011011011001011110",5,5,5,FALSE,TRUE
"0011101011011011001011111",5,5,5,FALSE,TRUE
"0011101011011011001110011",5,5,6,TRUE,FALSE
"0011101011011011001110100",5,5,4,FALSE,FALSE
"0011101011011011001110101",5,5,4,FALSE,FALSE
"0011101011011011001110110",5,5,4,TRUE,FALSE
"0011101011011011001110111",5,5,5,FALSE,TRUE
"0011101011011011001111000",5,5,4,FALSE,FALSE
"0011101011011011001111001",5,5,4,FALSE,FALSE
"0011101011011011001111010",5,5,4,TRUE,FALSE
